Destination Latitude,Destination Longitude,Origin Airport Name,City,Country,Origin Latitude,Origin Longitude,Business Passangers,Passangers,Destination Name,Destination Code,Departure Date Month,Destination Country Name,Origin,Route_Type
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Fuerteventura,FUE,01-05-2020,Spain,LUX,LUX-FUE
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,40,Faro,FAO,01-07-2020,Portugal,LUX,LUX-FAO
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,70,Faro,FAO,01-03-2020,Portugal,LUX,LUX-FAO
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,48,Hurghada,HRG,01-10-2019,Egypte,LUX,LUX-HRG
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,200,Malaga,AGP,01-05-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,140,Malaga,AGP,01-05-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,160,Malaga,AGP,01-09-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,130,Malaga,AGP,01-09-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,120,Malaga,AGP,01-05-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,130,Malaga,AGP,01-05-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,170,Malaga,AGP,01-06-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,200,Malaga,AGP,01-06-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,190,Malaga,AGP,01-07-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,200,Malaga,AGP,01-09-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,100,Malaga,AGP,01-09-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,110,Malaga,AGP,01-09-2020,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,10,120,Malaga,AGP,01-10-2020,Spain,LUX,LUX-AGP
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,12,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,30,300,Palma Mallorca,PMI,01-04-2020,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,30,360,Palma Mallorca,PMI,01-04-2020,Spain,LUX,LUX-PMI
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,30,330,Malaga,AGP,01-06-2020,Spain,LUX,LUX-AGP
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Hamburg,HAM,01-12-2019,Allemagne,LUX,LUX-HAM
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Antalya,AYT,01-10-2019,Turquie,LUX,LUX-AYT
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,30,Faro,FAO,01-04-2020,Portugal,LUX,LUX-FAO
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,7,140,Palma Mallorca,PMI,01-10-2020,Spain,LUX,LUX-PMI
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Vienna,VIE,01-04-2020,Autriche,LUX,LUX-VIE
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,19,247,Fuerteventura,FUE,01-06-2020,Spain,LUX,LUX-FUE
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Marrakech,RAK,01-12-2019,Maroc,LUX,LUX-RAK
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,11,Palma Mallorca,PMI,01-12-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,30,Fuerteventura,FUE,01-01-2020,Spain,LUX,LUX-FUE
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Tenerife Sud,TFS,01-11-2019,Spain,LUX,LUX-TFS
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,20,260,Malaga,AGP,01-03-2020,Spain,LUX,LUX-AGP
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,45,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,11,154,Palma Mallorca,PMI,01-09-2020,Spain,LUX,LUX-PMI
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,52,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,60,Agadir,AGA,01-02-2020,Maroc,LUX,LUX-AGA
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Faro,FAO,01-12-2019,Portugal,LUX,LUX-FAO
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Palma Mallorca,PMI,01-01-2020,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Palma Mallorca,PMI,01-07-2020,Spain,LUX,LUX-PMI
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,9,144,Heraklion,HER,01-05-2020,Grece,LUX,LUX-HER
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Faro,FAO,01-11-2019,Portugal,LUX,LUX-FAO
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,70,Palma Mallorca,PMI,01-07-2020,Spain,LUX,LUX-PMI
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Antalya,AYT,01-05-2020,Turquie,LUX,LUX-AYT
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Palma Mallorca,PMI,01-08-2020,Spain,LUX,LUX-PMI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Gran Canaria,LPA,01-06-2020,Spain,LUX,LUX-LPA
39.6019,19.9117,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Corfu,CFU,01-09-2019,Grece,LUX,LUX-CFU
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,72,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
38.7813,-9.1359,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Lisboa,LIS,01-10-2019,Portugal,LUX,LUX-LIS
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,45,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Lanzarote,ACE,01-02-2020,Spain,LUX,LUX-ACE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,London,LON,01-09-2019,Great Britain,LUX,LUX-LON
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Boa Vista,BVC,01-02-2020,Cap Vert,LUX,LUX-BVC
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Tenerife Sud,TFS,01-10-2019,Spain,LUX,LUX-TFS
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Palma Mallorca,PMI,01-09-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Faro,FAO,01-11-2019,Portugal,LUX,LUX-FAO
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Palma Mallorca,PMI,01-02-2020,Spain,LUX,LUX-PMI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Faro,FAO,01-09-2019,Portugal,LUX,LUX-FAO
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Madeira,FNC,01-10-2019,Portugal,LUX,LUX-FNC
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,52,Hurghada,HRG,01-10-2019,Egypte,LUX,LUX-HRG
36.8439,-2.3701,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,40,Almeria,LEI,01-09-2019,Spain,LUX,LUX-LEI
37.4668,15.0664,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Catania,CTA,01-10-2019,Italie,LUX,LUX-CTA
37.4668,15.0664,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Catania,CTA,01-10-2019,Italie,LUX,LUX-CTA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,52,Gran Canaria,LPA,01-01-2020,Spain,LUX,LUX-LPA
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,12,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Vienna,VIE,01-04-2020,Autriche,LUX,LUX-VIE
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Djerba,DJE,01-11-2019,Tunisie,LUX,LUX-DJE
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Malaga,AGP,01-09-2019,Spain,LUX,LUX-AGP
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,60,Gran Canaria,LPA,01-09-2019,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
36.0758,10.4386,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Enfidha,NBE,01-09-2019,Tunisie,LUX,LUX-NBE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Antalya,AYT,01-10-2019,Turquie,LUX,LUX-AYT
48.3538,11.7861,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Munchen,MUC,01-11-2019,Allemagne,LUX,LUX-MUC
48.3538,11.7861,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,48,Munchen,MUC,01-11-2019,Allemagne,LUX,LUX-MUC
39.2515,9.0543,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,48,Sardaigne,CAG,01-09-2019,Italie,LUX,LUX-CAG
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Jerez,XRY,01-10-2019,Spain,LUX,LUX-XRY
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,72,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,57,Malaga,AGP,01-10-2019,Spain,LUX,LUX-AGP
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Faro,FAO,01-10-2019,Portugal,LUX,LUX-FAO
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,18,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
38.7813,-9.1359,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,60,Lisboa,LIS,01-11-2019,Portugal,LUX,LUX-LIS
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Madeira,FNC,01-12-2019,Portugal,LUX,LUX-FNC
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,19,Fuerteventura,FUE,01-09-2019,Spain,LUX,LUX-FUE
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Vienna,VIE,01-10-2019,Autriche,LUX,LUX-VIE
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,14,Jerez,XRY,01-10-2019,Spain,LUX,LUX-XRY
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,48,Djerba,DJE,01-09-2019,Tunisie,LUX,LUX-DJE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-09-2019,Spain,LUX,LUX-PMI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Fuerteventura,FUE,01-02-2020,Spain,LUX,LUX-FUE
43.2321,27.8251,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,54,Varna,VAR,01-09-2019,Bulgarie,LUX,LUX-VAR
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,42,Gran Canaria,LPA,01-02-2020,Spain,LUX,LUX-LPA
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Antalya,AYT,01-10-2019,Turquie,LUX,LUX-AYT
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,London,LON,01-05-2020,Great Britain,LUX,LUX-LON
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,20,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Malaga,AGP,01-09-2019,Spain,LUX,LUX-AGP
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Rome,ROM,01-10-2019,Italie,LUX,LUX-ROM
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Lanzarote,ACE,01-10-2019,Spain,LUX,LUX-ACE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Palma Mallorca,PMI,01-09-2019,Spain,LUX,LUX-PMI
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,44,Marsa Alam,RMF,01-10-2019,Egypte,LUX,LUX-RMF
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,10,Palma Mallorca,PMI,01-09-2019,Spain,LUX,LUX-PMI
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,19,Hurghada,HRG,01-09-2019,Egypte,LUX,LUX-HRG
43.5389,16.298,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Split,SPU,01-10-2019,Croatia,LUX,LUX-SPU
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Marsa Alam,RMF,01-09-2019,Egypte,LUX,LUX-RMF
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,85,Antalya,AYT,01-10-2019,Turquie,LUX,LUX-AYT
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Malaga,AGP,01-10-2019,Spain,LUX,LUX-AGP
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,45,Gran Canaria,LPA,01-01-2020,Spain,LUX,LUX-LPA
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Marsa Alam,RMF,01-09-2019,Egypte,LUX,LUX-RMF
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,20,Palma Mallorca,PMI,01-09-2019,Spain,LUX,LUX-PMI
37.4668,15.0664,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Catania,CTA,01-10-2019,Italie,LUX,LUX-CTA
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Fuerteventura,FUE,01-10-2019,Spain,LUX,LUX-FUE
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,68,Agadir,AGA,01-10-2019,Maroc,LUX,LUX-AGA
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,18,Marsa Alam,RMF,01-10-2019,Egypte,LUX,LUX-RMF
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Agadir,AGA,01-10-2019,Maroc,LUX,LUX-AGA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Palma Mallorca,PMI,01-09-2019,Spain,LUX,LUX-PMI
